date,trap,latitude,longitude,year,month,week,dayofyear,nummosquitos,wnvpresent,species-culex_pipiens,species-culex_pipiens/restuans,species-culex_restuans
2007-08-15,T092,41.869215999999994,-87.627561,2007,8,33,227,11,0,1,0,0
2007-08-15,T094,41.720848,-87.666014,2007,8,33,227,13,0,1,0,0
2007-08-15,T095,41.704336,-87.70373599999999,2007,8,33,227,2,0,1,0,0
2007-08-15,T096,41.731922,-87.677512,2007,8,33,227,17,0,1,0,0
2007-08-15,T097,41.644612,-87.60449799999999,2007,8,33,227,15,0,1,0,0
2007-08-15,T099,41.733643,-87.55551,2007,8,33,227,2,0,1,0,0
2007-08-15,T100,41.717753,-87.531657,2007,8,33,227,34,0,1,0,0
2007-08-15,T102,41.750498,-87.605294,2007,8,33,227,18,0,1,0,0
2007-08-15,T103,41.702723999999996,-87.536497,2007,8,33,227,157,0,1,0,0
2007-08-15,T107,41.729669,-87.582699,2007,8,33,227,9,0,1,0,0
2007-08-15,T114,41.798697,-87.736812,2007,8,33,227,23,1,1,0,0
2007-08-15,T115,41.673408,-87.599862,2007,8,33,227,50,0,1,0,0
2007-08-15,T135,41.662014,-87.72460799999999,2007,8,33,227,153,0,1,0,0
2007-08-15,T138,41.726465000000005,-87.585413,2007,8,33,227,3,0,1,0,0
2007-08-15,T141,41.961743,-87.76007,2007,8,33,227,2,0,1,0,0
2007-08-15,T142,41.953067,-87.776792,2007,8,33,227,9,1,1,0,0
2007-08-15,T143,41.999128999999996,-87.795585,2007,8,33,227,31,1,1,0,0
2007-08-15,T144,41.94016,-87.794896,2007,8,33,227,63,0,1,0,0
2007-08-15,T145,41.878114000000004,-87.629798,2007,8,33,227,25,1,1,0,0
2007-08-15,T147,41.932094,-87.700117,2007,8,33,227,1,0,1,0,0
2007-08-15,T148,42.01743,-87.68776899999999,2007,8,33,227,5,0,1,0,0
2007-08-15,T149,41.994469,-87.667736,2007,8,33,227,1,0,1,0,0
2007-08-15,T151,41.916265,-87.800515,2007,8,33,227,36,0,1,0,0
2007-08-15,T152,41.846075,-87.716277,2007,8,33,227,2,0,1,0,0
2007-08-15,T153,41.907645,-87.760886,2007,8,33,227,20,0,1,0,0
2007-08-15,T154,41.918704999999996,-87.752329,2007,8,33,227,14,1,1,0,0
2007-08-15,T155,41.776156,-87.778927,2007,8,33,227,26,1,1,0,0
2007-08-15,T156,41.772846,-87.740029,2007,8,33,227,7,0,1,0,0
2007-08-15,T157,41.825902,-87.667827,2007,8,33,227,6,0,1,0,0
2007-08-15,T158,41.682587,-87.707973,2007,8,33,227,79,0,1,0,0
2007-08-15,T159,41.732984,-87.649642,2007,8,33,227,90,0,1,0,0
2007-08-15,T160,41.903002,-87.68826700000001,2007,8,33,227,7,0,1,0,0
2007-08-15,T161,41.719059,-87.675088,2007,8,33,227,4,0,1,0,0
2007-08-15,T162,41.725516999999996,-87.61425799999999,2007,8,33,227,3,0,1,0,0
2007-08-15,T218,41.948167,-87.730698,2007,8,33,227,4,0,1,0,0
2007-08-15,T219,41.966986999999996,-87.674677,2007,8,33,227,4,0,1,0,0
2007-08-15,T220,41.963976,-87.69181,2007,8,33,227,9,0,1,0,0
2007-08-15,T001,41.953705,-87.733974,2007,8,33,227,5,0,0,1,0
2007-08-15,T002,41.95469,-87.800991,2007,8,33,227,41,1,0,1,0
2007-08-15,T003,41.964242,-87.757639,2007,8,33,227,27,1,0,1,0
2007-08-15,T004,41.962728000000006,-87.748367,2007,8,33,227,1,0,0,1,0
2007-08-15,T005,41.942114000000004,-87.776385,2007,8,33,227,7,0,0,1,0
2007-08-15,T006,41.990284,-87.797127,2007,8,33,227,16,1,0,1,0
2007-08-15,T007,41.994991,-87.769279,2007,8,33,227,4,0,0,1,0
2007-08-15,T008,42.008314,-87.77792099999999,2007,8,33,227,38,0,0,1,0
2007-08-15,T009,41.981964000000005,-87.812827,2007,8,33,227,38,1,0,1,0
2007-08-15,T011,41.944869,-87.832763,2007,8,33,227,39,1,0,1,0
2007-08-15,T012,41.991429,-87.747113,2007,8,33,227,21,0,0,1,0
2007-08-15,T013,41.923738,-87.785288,2007,8,33,227,50,0,0,1,0
2007-08-15,T014,41.970248,-87.787992,2007,8,33,227,49,0,0,1,0
2007-08-15,T015,41.974089,-87.824812,2007,8,33,227,25,0,0,1,0
2007-08-15,T016,42.011601,-87.81150600000001,2007,8,33,227,98,1,0,1,0
2007-08-15,T017,41.960615999999995,-87.777189,2007,8,33,227,3,0,0,1,0
2007-08-15,T018,42.010412,-87.66214000000001,2007,8,33,227,1,0,0,1,0
2007-08-15,T019,41.94983,-87.69845699999999,2007,8,33,227,15,0,0,1,0
2007-08-15,T025,41.979243,-87.750938,2007,8,33,227,4,0,0,1,0
2007-08-15,T027,41.984809000000006,-87.728492,2007,8,33,227,1,0,0,1,0
2007-08-15,T028,41.986921,-87.689778,2007,8,33,227,6,0,0,1,0
2007-08-15,T030,41.899229999999996,-87.716788,2007,8,33,227,2,0,0,1,0
2007-08-15,T031,41.801497999999995,-87.763416,2007,8,33,227,1,0,0,1,0
2007-08-15,T033,41.906638,-87.701431,2007,8,33,227,57,0,0,1,0
2007-08-15,T034,41.843810999999995,-87.686763,2007,8,33,227,10,0,0,1,0
2007-08-15,T035,41.836644,-87.677737,2007,8,33,227,9,0,0,1,0
2007-08-15,T036,41.837084999999995,-87.729384,2007,8,33,227,5,0,0,1,0
2007-08-15,T037,41.921177,-87.79518,2007,8,33,227,35,0,0,1,0
2007-08-15,T039,41.911823999999996,-87.726737,2007,8,33,227,20,0,0,1,0
2007-08-15,T043,41.857402,-87.694991,2007,8,33,227,4,0,0,1,0
2007-08-15,T044,41.883284,-87.705085,2007,8,33,227,3,0,0,1,0
2007-08-15,T045,41.9216,-87.666455,2007,8,33,227,108,1,0,1,0
2007-08-15,T046,41.891118,-87.65449100000001,2007,8,33,227,39,0,0,1,0
2007-08-15,T047,41.868142,-87.696269,2007,8,33,227,7,0,0,1,0
2007-08-15,T048,41.867108,-87.654224,2007,8,33,227,7,0,0,1,0
2007-08-15,T049,41.896282,-87.655232,2007,8,33,227,17,0,0,1,0
2007-08-15,T050,41.919343,-87.694259,2007,8,33,227,3,0,0,1,0
2007-08-15,T051,41.846283,-87.656913,2007,8,33,227,1,0,0,1,0
2007-08-15,T054,41.921965,-87.632085,2007,8,33,227,5,0,0,1,0
2007-08-15,T061,41.801179,-87.679447,2007,8,33,227,16,0,0,1,0
2007-08-15,T063,41.82561,-87.726549,2007,8,33,227,18,0,0,1,0
2007-08-15,T065,41.778296999999995,-87.752411,2007,8,33,227,70,0,0,1,0
2007-08-15,T066,41.77166,-87.703047,2007,8,33,227,4,0,0,1,0
2007-08-15,T067,41.759346,-87.745602,2007,8,33,227,19,0,0,1,0
2007-08-15,T069,41.768388,-87.678649,2007,8,33,227,18,0,0,1,0
2007-08-15,T070,41.797616,-87.797894,2007,8,33,227,11,0,0,1,0
2007-08-15,T071,41.781416,-87.77653199999999,2007,8,33,227,1,0,0,1,0
2007-08-15,T072,41.74785,-87.70271600000001,2007,8,33,227,1,0,0,1,0
2007-08-15,T073,41.773215,-87.60088,2007,8,33,227,20,0,0,1,0
2007-08-15,T074,41.822536,-87.66634300000001,2007,8,33,227,86,0,0,1,0
2007-08-15,T075,41.799282,-87.585487,2007,8,33,227,3,0,0,1,0
2007-08-15,T076,41.794781,-87.615989,2007,8,33,227,2,0,0,1,0
2007-08-15,T077,41.778748,-87.586427,2007,8,33,227,1,0,0,1,0
2007-08-15,T079,41.766202,-87.562889,2007,8,33,227,15,0,0,1,0
2007-08-15,T080,41.754676,-87.612922,2007,8,33,227,6,0,0,1,0
2007-08-15,T081,41.821582,-87.62779599999999,2007,8,33,227,20,0,0,1,0
2007-08-15,T082,41.803422999999995,-87.642984,2007,8,33,227,130,0,0,1,0
2007-08-15,T084,41.692555,-87.598865,2007,8,33,227,6,0,0,1,0
2007-08-15,T085,41.721474,-87.648064,2007,8,33,227,24,0,0,1,0
2007-08-15,T086,41.688324,-87.676709,2007,8,33,227,146,0,0,1,0
2007-08-15,T088,41.869107,-87.69629300000001,2007,8,33,227,1,0,0,1,0
2007-08-15,T089,41.723195000000004,-87.64997,2007,8,33,227,12,0,0,1,0
2007-08-15,T090,41.868077,-87.666901,2007,8,33,227,5,0,0,1,0
2007-08-15,T091,41.862292,-87.64886,2007,8,33,227,3,0,0,1,0
2007-08-15,T092,41.869215999999994,-87.627561,2007,8,33,227,3,0,0,1,0
2007-08-15,T094,41.720848,-87.666014,2007,8,33,227,13,0,0,1,0
2007-08-15,T095,41.704336,-87.70373599999999,2007,8,33,227,4,0,0,1,0
2007-08-15,T096,41.731922,-87.677512,2007,8,33,227,12,0,0,1,0
2007-08-15,T097,41.644612,-87.60449799999999,2007,8,33,227,10,0,0,1,0
2007-08-15,T099,41.733643,-87.55551,2007,8,33,227,4,0,0,1,0
2007-08-15,T100,41.717753,-87.531657,2007,8,33,227,32,0,0,1,0
2007-08-15,T102,41.750498,-87.605294,2007,8,33,227,15,0,0,1,0
2007-08-15,T103,41.702723999999996,-87.536497,2007,8,33,227,253,0,0,1,0
2007-08-15,T107,41.729669,-87.582699,2007,8,33,227,4,0,0,1,0
2007-08-15,T114,41.798697,-87.736812,2007,8,33,227,74,0,0,1,0
2007-08-15,T129,41.891126,-87.61156,2007,8,33,227,9,0,0,1,0
2007-08-15,T135,41.662014,-87.72460799999999,2007,8,33,227,31,0,0,1,0
2007-08-15,T138,41.726465000000005,-87.585413,2007,8,33,227,7,0,0,1,0
2007-08-15,T141,41.961743,-87.76007,2007,8,33,227,1,0,0,1,0
2007-08-15,T142,41.953067,-87.776792,2007,8,33,227,11,0,0,1,0
2007-08-15,T143,41.999128999999996,-87.795585,2007,8,33,227,67,1,0,1,0
2007-08-15,T144,41.94016,-87.794896,2007,8,33,227,80,0,0,1,0
2007-08-15,T145,41.878114000000004,-87.629798,2007,8,33,227,30,0,0,1,0
2007-08-15,T147,41.932094,-87.700117,2007,8,33,227,2,0,0,1,0
2007-08-15,T148,42.01743,-87.68776899999999,2007,8,33,227,1,0,0,1,0
2007-08-15,T149,41.994469,-87.667736,2007,8,33,227,1,0,0,1,0
2007-08-15,T150,42.006858,-87.675919,2007,8,33,227,2,0,0,1,0
2007-08-15,T151,41.916265,-87.800515,2007,8,33,227,71,0,0,1,0
2007-08-15,T152,41.846075,-87.716277,2007,8,33,227,7,0,0,1,0
2007-08-15,T153,41.907645,-87.760886,2007,8,33,227,52,0,0,1,0
2007-08-15,T154,41.918704999999996,-87.752329,2007,8,33,227,37,0,0,1,0
2007-08-15,T155,41.776156,-87.778927,2007,8,33,227,20,1,0,1,0
2007-08-15,T156,41.772846,-87.740029,2007,8,33,227,6,0,0,1,0
2007-08-15,T157,41.825902,-87.667827,2007,8,33,227,14,0,0,1,0
2007-08-15,T158,41.682587,-87.707973,2007,8,33,227,69,1,0,1,0
2007-08-15,T159,41.732984,-87.649642,2007,8,33,227,44,0,0,1,0
2007-08-15,T160,41.903002,-87.68826700000001,2007,8,33,227,9,0,0,1,0
2007-08-15,T161,41.719059,-87.675088,2007,8,33,227,6,0,0,1,0
2007-08-15,T162,41.725516999999996,-87.61425799999999,2007,8,33,227,6,0,0,1,0
2007-08-15,T218,41.948167,-87.730698,2007,8,33,227,7,0,0,1,0
2007-08-15,T219,41.966986999999996,-87.674677,2007,8,33,227,4,0,0,1,0
2007-08-15,T220,41.963976,-87.69181,2007,8,33,227,3,0,0,1,0
2007-08-15,T002,41.95469,-87.800991,2007,8,33,227,3,0,0,0,1
2007-08-15,T003,41.964242,-87.757639,2007,8,33,227,2,0,0,0,1
2007-08-15,T013,41.923738,-87.785288,2007,8,33,227,1,0,0,0,1
2007-08-15,T015,41.974089,-87.824812,2007,8,33,227,2,0,0,0,1
2007-08-15,T035,41.836644,-87.677737,2007,8,33,227,1,1,0,0,1
2007-08-15,T036,41.837084999999995,-87.729384,2007,8,33,227,1,0,0,0,1
2007-08-15,T039,41.911823999999996,-87.726737,2007,8,33,227,1,0,0,0,1
2007-08-15,T048,41.867108,-87.654224,2007,8,33,227,1,1,0,0,1
2007-08-15,T049,41.896282,-87.655232,2007,8,33,227,1,1,0,0,1
2007-08-15,T065,41.778296999999995,-87.752411,2007,8,33,227,5,0,0,0,1
2007-08-15,T066,41.77166,-87.703047,2007,8,33,227,1,0,0,0,1
2007-08-15,T074,41.822536,-87.66634300000001,2007,8,33,227,3,0,0,0,1
2007-08-15,T075,41.799282,-87.585487,2007,8,33,227,2,0,0,0,1
2007-08-15,T082,41.803422999999995,-87.642984,2007,8,33,227,2,0,0,0,1
2007-08-15,T086,41.688324,-87.676709,2007,8,33,227,6,1,0,0,1
2007-08-15,T088,41.869107,-87.69629300000001,2007,8,33,227,1,0,0,0,1
2007-08-15,T090,41.868077,-87.666901,2007,8,33,227,3,0,0,0,1
2007-08-15,T095,41.704336,-87.70373599999999,2007,8,33,227,2,0,0,0,1
2007-08-15,T096,41.731922,-87.677512,2007,8,33,227,3,0,0,0,1
2007-08-15,T114,41.798697,-87.736812,2007,8,33,227,1,0,0,0,1
2007-08-15,T129,41.891126,-87.61156,2007,8,33,227,1,0,0,0,1
2007-08-15,T135,41.662014,-87.72460799999999,2007,8,33,227,9,0,0,0,1
2007-08-15,T143,41.999128999999996,-87.795585,2007,8,33,227,1,0,0,0,1
2007-08-15,T151,41.916265,-87.800515,2007,8,33,227,5,0,0,0,1
2007-08-15,T154,41.918704999999996,-87.752329,2007,8,33,227,1,0,0,0,1
2007-08-15,T158,41.682587,-87.707973,2007,8,33,227,4,0,0,0,1
2007-08-15,T159,41.732984,-87.649642,2007,8,33,227,3,0,0,0,1
2007-08-15,T103,41.702723999999996,-87.536497,2007,8,33,227,1,0,0,0,0
2007-08-15,T013,41.923738,-87.785288,2007,8,33,227,2,0,0,0,0
2007-08-15,T034,41.843810999999995,-87.686763,2007,8,33,227,1,0,0,0,0
2007-08-15,T065,41.778296999999995,-87.752411,2007,8,33,227,1,0,0,0,0
2007-08-15,T079,41.766202,-87.562889,2007,8,33,227,1,0,0,0,0
2007-08-15,T086,41.688324,-87.676709,2007,8,33,227,1,0,0,0,0
2007-08-15,T103,41.702723999999996,-87.536497,2007,8,33,227,6,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,2007,8,33,228,2532,1,1,0,0
2007-08-16,T128,41.704572,-87.56566600000001,2007,8,33,228,821,1,1,0,0
2007-08-16,T138,41.726465000000005,-87.585413,2007,8,33,228,1000,1,1,0,0
2007-08-16,T115,41.673408,-87.599862,2007,8,33,228,104,1,0,1,0
2007-08-16,T128,41.704572,-87.56566600000001,2007,8,33,228,98,0,0,1,0
2007-08-17,T103,41.702723999999996,-87.536497,2007,8,33,229,50,0,1,0,0
2007-08-17,T138,41.726465000000005,-87.585413,2007,8,33,229,651,1,1,0,0
2007-08-17,T200,41.678618,-87.559308,2007,8,33,229,50,0,1,0,0
2007-08-17,T206,41.737052,-87.54306700000001,2007,8,33,229,6,0,1,0,0
2007-08-17,T209,41.740641,-87.546587,2007,8,33,229,37,1,1,0,0
2007-08-17,T212,41.680946,-87.535198,2007,8,33,229,174,0,1,0,0
2007-08-17,T215,41.686398,-87.531635,2007,8,33,229,60,1,1,0,0
2007-08-17,T221,41.659112,-87.53869300000001,2007,8,33,229,279,1,1,0,0
2007-08-17,T138,41.726465000000005,-87.585413,2007,8,33,229,121,0,0,1,0
2007-08-17,T200,41.678618,-87.559308,2007,8,33,229,56,0,0,1,0
2007-08-17,T206,41.737052,-87.54306700000001,2007,8,33,229,4,0,0,1,0
2007-08-17,T209,41.740641,-87.546587,2007,8,33,229,30,0,0,1,0
2007-08-17,T212,41.680946,-87.535198,2007,8,33,229,102,0,0,1,0
2007-08-17,T215,41.686398,-87.531635,2007,8,33,229,70,0,0,1,0
2007-08-17,T221,41.659112,-87.53869300000001,2007,8,33,229,177,1,0,1,0
2007-08-17,T212,41.680946,-87.535198,2007,8,33,229,1,0,0,0,0
2007-08-17,T221,41.659112,-87.53869300000001,2007,8,33,229,3,0,0,0,0
2007-08-17,T200,41.678618,-87.559308,2007,8,33,229,4,0,0,0,0
2007-08-17,T209,41.740641,-87.546587,2007,8,33,229,1,0,0,0,0
2007-08-17,T212,41.680946,-87.535198,2007,8,33,229,16,0,0,0,0
2007-08-17,T215,41.686398,-87.531635,2007,8,33,229,23,0,0,0,0
2007-08-21,T001,41.953705,-87.733974,2007,8,34,233,1,0,1,0,0
2007-08-21,T002,41.95469,-87.800991,2007,8,34,233,46,0,1,0,0
2007-08-21,T003,41.964242,-87.757639,2007,8,34,233,23,1,1,0,0
2007-08-21,T005,41.942114000000004,-87.776385,2007,8,34,233,4,0,1,0,0
2007-08-21,T006,41.990284,-87.797127,2007,8,34,233,9,1,1,0,0
2007-08-21,T008,42.008314,-87.77792099999999,2007,8,34,233,5,0,1,0,0
2007-08-21,T009,41.981964000000005,-87.812827,2007,8,34,233,45,0,1,0,0
2007-08-21,T011,41.944869,-87.832763,2007,8,34,233,11,1,1,0,0
2007-08-21,T013,41.923738,-87.785288,2007,8,34,233,11,0,1,0,0
2007-08-21,T014,41.970248,-87.787992,2007,8,34,233,23,1,1,0,0
2007-08-21,T015,41.974089,-87.824812,2007,8,34,233,16,0,1,0,0
2007-08-21,T016,42.011601,-87.81150600000001,2007,8,34,233,2,0,1,0,0
2007-08-21,T017,41.960615999999995,-87.777189,2007,8,34,233,2,0,1,0,0
2007-08-21,T019,41.94983,-87.69845699999999,2007,8,34,233,2,0,1,0,0
2007-08-21,T025,41.979243,-87.750938,2007,8,34,233,5,0,1,0,0
2007-08-21,T027,41.984809000000006,-87.728492,2007,8,34,233,3,0,1,0,0
2007-08-21,T028,41.986921,-87.689778,2007,8,34,233,4,0,1,0,0
2007-08-21,T030,41.899229999999996,-87.716788,2007,8,34,233,2,0,1,0,0
2007-08-21,T031,41.801497999999995,-87.763416,2007,8,34,233,4,0,1,0,0
2007-08-21,T033,41.906638,-87.701431,2007,8,34,233,8,1,1,0,0
2007-08-21,T034,41.843810999999995,-87.686763,2007,8,34,233,3,0,1,0,0
2007-08-21,T035,41.836644,-87.677737,2007,8,34,233,5,0,1,0,0
2007-08-21,T036,41.837084999999995,-87.729384,2007,8,34,233,5,1,1,0,0
2007-08-21,T037,41.921177,-87.79518,2007,8,34,233,8,0,1,0,0
2007-08-21,T039,41.911823999999996,-87.726737,2007,8,34,233,15,0,1,0,0
2007-08-21,T043,41.857402,-87.694991,2007,8,34,233,10,0,1,0,0
2007-08-21,T044,41.883284,-87.705085,2007,8,34,233,1,0,1,0,0
2007-08-21,T045,41.9216,-87.666455,2007,8,34,233,17,1,1,0,0
2007-08-21,T046,41.891118,-87.65449100000001,2007,8,34,233,1,0,1,0,0
2007-08-21,T047,41.868142,-87.696269,2007,8,34,233,13,0,1,0,0
2007-08-21,T048,41.867108,-87.654224,2007,8,34,233,4,0,1,0,0
2007-08-21,T049,41.896282,-87.655232,2007,8,34,233,3,0,1,0,0
2007-08-21,T050,41.919343,-87.694259,2007,8,34,233,6,0,1,0,0
2007-08-21,T054,41.921965,-87.632085,2007,8,34,233,3,0,1,0,0
2007-08-21,T060,41.823065,-87.67837800000001,2007,8,34,233,1,0,1,0,0
2007-08-21,T061,41.801179,-87.679447,2007,8,34,233,18,1,1,0,0
2007-08-21,T062,41.800737,-87.71188000000001,2007,8,34,233,35,0,1,0,0
2007-08-21,T063,41.82561,-87.726549,2007,8,34,233,11,0,1,0,0
2007-08-21,T065,41.778296999999995,-87.752411,2007,8,34,233,67,1,1,0,0
2007-08-21,T066,41.77166,-87.703047,2007,8,34,233,1,0,1,0,0
2007-08-21,T067,41.759346,-87.745602,2007,8,34,233,9,0,1,0,0
2007-08-21,T069,41.768388,-87.678649,2007,8,34,233,1,0,1,0,0
2007-08-21,T070,41.797616,-87.797894,2007,8,34,233,10,1,1,0,0
2007-08-21,T071,41.781416,-87.77653199999999,2007,8,34,233,6,0,1,0,0
2007-08-21,T072,41.74785,-87.70271600000001,2007,8,34,233,1,0,1,0,0
2007-08-21,T073,41.773215,-87.60088,2007,8,34,233,14,0,1,0,0
2007-08-21,T074,41.822536,-87.66634300000001,2007,8,34,233,14,0,1,0,0
2007-08-21,T075,41.799282,-87.585487,2007,8,34,233,3,0,1,0,0
2007-08-21,T079,41.766202,-87.562889,2007,8,34,233,13,0,1,0,0
2007-08-21,T080,41.754676,-87.612922,2007,8,34,233,7,0,1,0,0
2007-08-21,T081,41.821582,-87.62779599999999,2007,8,34,233,10,0,1,0,0
2007-08-21,T082,41.803422999999995,-87.642984,2007,8,34,233,12,0,1,0,0
2007-08-21,T083,41.754292,-87.590773,2007,8,34,233,4,0,1,0,0
2007-08-21,T084,41.692555,-87.598865,2007,8,34,233,7,1,1,0,0
2007-08-21,T085,41.721474,-87.648064,2007,8,34,233,15,0,1,0,0
2007-08-21,T086,41.688324,-87.676709,2007,8,34,233,62,1,1,0,0
2007-08-21,T088,41.869107,-87.69629300000001,2007,8,34,233,11,0,1,0,0
2007-08-21,T089,41.723195000000004,-87.64997,2007,8,34,233,5,1,1,0,0
2007-08-21,T090,41.868077,-87.666901,2007,8,34,233,7,1,1,0,0
2007-08-21,T091,41.862292,-87.64886,2007,8,34,233,3,0,1,0,0
2007-08-21,T114,41.798697,-87.736812,2007,8,34,233,3,0,1,0,0
2007-08-21,T143,41.999128999999996,-87.795585,2007,8,34,233,1,1,1,0,0
2007-08-21,T144,41.94016,-87.794896,2007,8,34,233,21,0,1,0,0
2007-08-21,T145,41.878114000000004,-87.629798,2007,8,34,233,19,0,1,0,0
2007-08-21,T146,41.958271,-87.702575,2007,8,34,233,8,0,1,0,0
2007-08-21,T147,41.932094,-87.700117,2007,8,34,233,1,0,1,0,0
2007-08-21,T150,42.006858,-87.675919,2007,8,34,233,5,0,1,0,0
2007-08-21,T151,41.916265,-87.800515,2007,8,34,233,14,0,1,0,0
2007-08-21,T152,41.846075,-87.716277,2007,8,34,233,1,0,1,0,0
2007-08-21,T153,41.907645,-87.760886,2007,8,34,233,14,0,1,0,0
2007-08-21,T154,41.918704999999996,-87.752329,2007,8,34,233,24,0,1,0,0
2007-08-21,T155,41.776156,-87.778927,2007,8,34,233,2,0,1,0,0
2007-08-21,T156,41.772846,-87.740029,2007,8,34,233,2,0,1,0,0
2007-08-21,T157,41.825902,-87.667827,2007,8,34,233,7,0,1,0,0
2007-08-21,T218,41.948167,-87.730698,2007,8,34,233,7,0,1,0,0
2007-08-21,T219,41.966986999999996,-87.674677,2007,8,34,233,1,0,1,0,0
2007-08-21,T220,41.963976,-87.69181,2007,8,34,233,5,0,1,0,0
2007-08-21,T002,41.95469,-87.800991,2007,8,34,233,23,1,0,1,0
2007-08-21,T003,41.964242,-87.757639,2007,8,34,233,6,0,0,1,0
2007-08-21,T004,41.962728000000006,-87.748367,2007,8,34,233,6,0,0,1,0
2007-08-21,T005,41.942114000000004,-87.776385,2007,8,34,233,4,0,0,1,0
2007-08-21,T006,41.990284,-87.797127,2007,8,34,233,1,1,0,1,0
2007-08-21,T008,42.008314,-87.77792099999999,2007,8,34,233,6,1,0,1,0
2007-08-21,T009,41.981964000000005,-87.812827,2007,8,34,233,8,0,0,1,0
2007-08-21,T011,41.944869,-87.832763,2007,8,34,233,9,0,0,1,0
2007-08-21,T012,41.991429,-87.747113,2007,8,34,233,1,0,0,1,0
2007-08-21,T013,41.923738,-87.785288,2007,8,34,233,21,0,0,1,0
2007-08-21,T014,41.970248,-87.787992,2007,8,34,233,22,1,0,1,0
2007-08-21,T015,41.974089,-87.824812,2007,8,34,233,5,1,0,1,0
2007-08-21,T016,42.011601,-87.81150600000001,2007,8,34,233,4,1,0,1,0
2007-08-21,T017,41.960615999999995,-87.777189,2007,8,34,233,2,0,0,1,0
2007-08-21,T018,42.010412,-87.66214000000001,2007,8,34,233,2,0,0,1,0
2007-08-21,T019,41.94983,-87.69845699999999,2007,8,34,233,5,0,0,1,0
2007-08-21,T025,41.979243,-87.750938,2007,8,34,233,1,0,0,1,0
2007-08-21,T027,41.984809000000006,-87.728492,2007,8,34,233,1,0,0,1,0
2007-08-21,T030,41.899229999999996,-87.716788,2007,8,34,233,3,0,0,1,0
2007-08-21,T031,41.801497999999995,-87.763416,2007,8,34,233,1,0,0,1,0
2007-08-21,T033,41.906638,-87.701431,2007,8,34,233,13,0,0,1,0
2007-08-21,T034,41.843810999999995,-87.686763,2007,8,34,233,13,0,0,1,0
2007-08-21,T035,41.836644,-87.677737,2007,8,34,233,5,0,0,1,0
2007-08-21,T036,41.837084999999995,-87.729384,2007,8,34,233,4,0,0,1,0
2007-08-21,T037,41.921177,-87.79518,2007,8,34,233,2,0,0,1,0
2007-08-21,T039,41.911823999999996,-87.726737,2007,8,34,233,28,1,0,1,0
2007-08-21,T043,41.857402,-87.694991,2007,8,34,233,11,0,0,1,0
2007-08-21,T045,41.9216,-87.666455,2007,8,34,233,28,1,0,1,0
2007-08-21,T046,41.891118,-87.65449100000001,2007,8,34,233,1,0,0,1,0
2007-08-21,T047,41.868142,-87.696269,2007,8,34,233,7,0,0,1,0
2007-08-21,T048,41.867108,-87.654224,2007,8,34,233,9,0,0,1,0
2007-08-21,T049,41.896282,-87.655232,2007,8,34,233,12,0,0,1,0
2007-08-21,T050,41.919343,-87.694259,2007,8,34,233,38,0,0,1,0
2007-08-21,T051,41.846283,-87.656913,2007,8,34,233,2,0,0,1,0
2007-08-21,T054,41.921965,-87.632085,2007,8,34,233,7,0,0,1,0
2007-08-21,T060,41.823065,-87.67837800000001,2007,8,34,233,1,0,0,1,0
2007-08-21,T061,41.801179,-87.679447,2007,8,34,233,13,1,0,1,0
2007-08-21,T062,41.800737,-87.71188000000001,2007,8,34,233,16,0,0,1,0
2007-08-21,T063,41.82561,-87.726549,2007,8,34,233,18,0,0,1,0
2007-08-21,T065,41.778296999999995,-87.752411,2007,8,34,233,104,0,0,1,0
2007-08-21,T066,41.77166,-87.703047,2007,8,34,233,6,0,0,1,0
2007-08-21,T067,41.759346,-87.745602,2007,8,34,233,6,0,0,1,0
2007-08-21,T069,41.768388,-87.678649,2007,8,34,233,3,0,0,1,0
2007-08-21,T070,41.797616,-87.797894,2007,8,34,233,13,1,0,1,0
2007-08-21,T071,41.781416,-87.77653199999999,2007,8,34,233,12,0,0,1,0
2007-08-21,T072,41.74785,-87.70271600000001,2007,8,34,233,3,0,0,1,0
2007-08-21,T073,41.773215,-87.60088,2007,8,34,233,20,0,0,1,0
2007-08-21,T074,41.822536,-87.66634300000001,2007,8,34,233,19,0,0,1,0
2007-08-21,T075,41.799282,-87.585487,2007,8,34,233,4,0,0,1,0
2007-08-21,T077,41.778748,-87.586427,2007,8,34,233,1,0,0,1,0
2007-08-21,T079,41.766202,-87.562889,2007,8,34,233,13,0,0,1,0
2007-08-21,T080,41.754676,-87.612922,2007,8,34,233,4,0,0,1,0
2007-08-21,T081,41.821582,-87.62779599999999,2007,8,34,233,16,1,0,1,0
2007-08-21,T082,41.803422999999995,-87.642984,2007,8,34,233,8,1,0,1,0
2007-08-21,T083,41.754292,-87.590773,2007,8,34,233,1,0,0,1,0
2007-08-21,T084,41.692555,-87.598865,2007,8,34,233,4,0,0,1,0
2007-08-21,T085,41.721474,-87.648064,2007,8,34,233,10,0,0,1,0
2007-08-21,T086,41.688324,-87.676709,2007,8,34,233,57,1,0,1,0
2007-08-21,T088,41.869107,-87.69629300000001,2007,8,34,233,9,0,0,1,0
2007-08-21,T089,41.723195000000004,-87.64997,2007,8,34,233,7,0,0,1,0
2007-08-21,T090,41.868077,-87.666901,2007,8,34,233,7,0,0,1,0
2007-08-21,T114,41.798697,-87.736812,2007,8,34,233,8,1,0,1,0
